basomrade;name;year;Befolkning Total
4440110;Ljusterö;2001;1467
5413001;Fisksätra sm;2000;1467
6310370;Bårstabergen;2009;1467
1320310;Östra Stadshagen;2007;1468
3335410;Östra Sandvik;2004;1468
3510150;Södra Ekilla;2002;1468
3610750;Fågelsången;2006;1468
3910310;Södra Viggbyholm;2002;1468
3911510;Lansen;2001;1468
6131501;Rådmansölandet;2006;1468
1310130;Kungsbroplan;2006;1469
1430160;Åsötorget;2011;1469
1440240;Vintertullen;2006;1469
2170230;Norra Sätra;2005;1469
3911510;Lansen;2009;1469
3911510;Lansen;2013;1469
5423400;Solsidan;2001;1469
5515123;Strand Syd, Gimmersta;2016;1469
5610200;Mörtnäs;2009;1469
6131501;Rådmansölandet;2007;1469
1410140;Gullfjärdsplan;2004;1470
3510210;Östra Norrbacka;2000;1470
3911510;Lansen;2012;1471
5712220;Östra Rönninge;2007;1471
3110330;Mörbyskogen;2010;1472
3510210;Östra Norrbacka;2004;1472
4133310;Västra Bollstanäs;2003;1472
6135000;Riala församling;2016;1472
1430160;Åsötorget;2016;1473
4111140;Prästgårdsmarken;2004;1473
5411140;Järla industriomr;2009;1473
5630120;Fruvik;2017;1473
3414320;Högberga;2002;1474
3610750;Fågelsången;2007;1474
3911530;Gribbylunds centrum;2006;1474
5411140;Järla industriomr;2008;1474
5712220;Östra Rönninge;2008;1474
6131501;Rådmansölandet;2012;1474
6132501;Frötuna Ö glesbygd;2007;1474
3110330;Mörbyskogen;2000;1475
3312260;Termosvägen;2000;1475
1440240;Vintertullen;2012;1476
3110270;Nora;2011;1476
3312240;Norra Kallhäll;2016;1476
3911530;Gribbylunds centrum;2003;1476
3911530;Gribbylunds centrum;2004;1476
5211550;Södra Handen;2014;1476
5413001;Fisksätra sm;2008;1476
5512010;Norra Lindalen;2005;1476
3910240;Täby centrum;2002;1477
3911510;Lansen;2004;1477
3911530;Gribbylunds centrum;2015;1477
5411700;Skogalund;2014;1477
5512010;Norra Lindalen;2007;1477
3510150;Södra Ekilla;2003;1478
3510150;Södra Ekilla;2004;1478
3610750;Fågelsången;2000;1478
3910770;Västra Ensta;2007;1478
4111140;Prästgårdsmarken;2014;1478
4450310;Margretelund;2000;1478
1410140;Gullfjärdsplan;2003;1479
2160630;Söndagsvägen;2010;1479
3110330;Mörbyskogen;2013;1479
3413240;Hersbyholm;2007;1479
3510500;Odensala fd församling;2002;1479
3911510;Lansen;2000;1479
5120930;Kommunalhuset;2012;1479
1440240;Vintertullen;2008;1480
3311110;Stäket;2003;1480
3911010;Östra Roslags-Näsby;2008;1480
5413001;Fisksätra sm;2010;1480
6131501;Rådmansölandet;2009;1480
6310370;Bårstabergen;2010;1480
3110270;Nora;2017;1481
3910310;Södra Viggbyholm;2001;1481
3910310;Södra Viggbyholm;2003;1481
5711020;Söderby Park;2017;1481
6330210;Karlhov;2016;1481
6382500;Överjärna glesbygd;2001;1481
1310130;Kungsbroplan;2008;1482
3335410;Östra Sandvik;2007;1482
3522020;Östra Sigtuna;2002;1482
5211220;Eriksberg;2007;1482
5411210;Tallbacken;2010;1482
2110130;Örnsberg Nord-Öst;2017;1483
3911510;Lansen;2003;1483
6141110;Södra Rimbo;2010;1483
6321720;Östertälje;2009;1483
6321720;Östertälje;2012;1483
1210140;Eriksberg;2001;1484
2240621;Solhöjden;2007;1484
3335410;Östra Sandvik;2005;1484
3411320;Östra Näset;2012;1484
5411410;Nacka Centrum;2008;1484
6240550;Ösmo norra glesbygd;2011;1484
1110240;Norra Real;2000;1485
1440240;Vintertullen;2009;1485
2130340;Snösätra;2007;1485
3414320;Högberga;2004;1485
4133310;Västra Bollstanäs;2006;1485
5423400;Solsidan;2002;1485
5620520;Sydvästra Ingarö;2016;1485
1230300;Hästgardet;2004;1486
1440240;Vintertullen;2002;1486
3414230;Gåshaga;2013;1486
4133310;Västra Bollstanäs;2005;1486
5511120;Centrala Trollbäcken;2004;1486
1430180;Rosenlund;2017;1487
1440240;Vintertullen;2005;1487
3312240;Norra Kallhäll;2017;1487
3413230;Södra Hersby;2011;1487
3413240;Hersbyholm;2008;1487
3910310;Södra Viggbyholm;2000;1487
5423300;Neglingeön;2002;1487
5511120;Centrala Trollbäcken;2003;1487
5511120;Centrala Trollbäcken;2005;1487
1440240;Vintertullen;2011;1488
3312260;Termosvägen;2002;1488
3414230;Gåshaga;2010;1488
1010140;Stortorget;2002;1489
1440240;Vintertullen;2001;1489
3312240;Norra Kallhäll;2001;1489
3510150;Södra Ekilla;2009;1489
4111140;Prästgårdsmarken;2015;1489
5130830;Grödinge glesbygd;2001;1489
5512010;Norra Lindalen;2006;1489
1210140;Eriksberg;2000;1490
2170230;Norra Sätra;2006;1490
3910240;Täby centrum;2011;1490
5110320;Fittja gård;2017;1490
5512010;Norra Lindalen;2008;1490
3411320;Östra Näset;2002;1491
3413240;Hersbyholm;2005;1491
3414320;Högberga;2003;1491
5110320;Fittja gård;2013;1491
1430180;Rosenlund;2016;1492
1440240;Vintertullen;2004;1492
2130340;Snösätra;2000;1492
3110270;Nora;2016;1492
3911510;Lansen;2002;1492
2240831;Södra Tensta,Spånga Kyrka;2011;1493
2250340;Hässelby Kyrka;2006;1493
2250340;Hässelby Kyrka;2007;1493
3335210;Östra Viksjö;2000;1493
5211220;Eriksberg;2015;1493
6141110;Södra Rimbo;2011;1493
6321720;Östertälje;2011;1493
6391500;Hölö glesbygd;2002;1493
2240631;Solhems Villastad Väst;2003;1494
3311110;Stäket;2006;1494
3335410;Östra Sandvik;2003;1494
3413240;Hersbyholm;2006;1494
3911530;Gribbylunds centrum;2013;1494
1230300;Hästgardet;2003;1495
2160630;Söndagsvägen;2011;1495
3110270;Nora;2014;1495
3110280;Klingsta;2006;1495
3110610;Klockargården;2014;1495
3335210;Östra Viksjö;2001;1495
3413230;Södra Hersby;2012;1495
3510500;Odensala fd församling;2003;1495
4122530;Carlslund;2007;1495
3335410;Östra Sandvik;2000;1496
3411320;Östra Näset;2003;1496
3610780;Skansen;2008;1496
5413001;Fisksätra sm;2009;1496
2250340;Hässelby Kyrka;2005;1497
3414320;Högberga;2005;1497
5130810;Uttran;2005;1497
5211220;Eriksberg;2009;1497
5620520;Sydvästra Ingarö;2017;1497
3413240;Hersbyholm;2009;1498
5413001;Fisksätra sm;2011;1498
5611170;Ösbydalen;2002;1498
6132501;Frötuna Ö glesbygd;2008;1498
6321720;Östertälje;2016;1498
2250340;Hässelby Kyrka;2010;1499
5432200;Västra Kummelnäs;2013;1499
6135000;Riala församling;2017;1499
1010140;Stortorget;2001;1500
2240631;Solhems Villastad Väst;2006;1500
3110270;Nora;2012;1500
3911010;Östra Roslags-Näsby;2009;1500
4111140;Prästgårdsmarken;2016;1500
4440110;Ljusterö;2002;1500
6310370;Bårstabergen;2011;1500
1210140;Eriksberg;2005;1501
3510150;Södra Ekilla;2010;1501
3911530;Gribbylunds centrum;2014;1501
4111140;Prästgårdsmarken;2017;1501
5712220;Östra Rönninge;2011;1501
1010140;Stortorget;2000;1502
1430180;Rosenlund;2013;1502
2110940;Hökmossen;2016;1502
2250340;Hässelby Kyrka;2004;1502
3510500;Odensala fd församling;2004;1502
5211220;Eriksberg;2013;1502
3110280;Klingsta;2004;1503
4450220;Smedby;2015;1503
5130810;Uttran;2006;1503
5423400;Solsidan;2003;1503
6321720;Östertälje;2014;1503
1320310;Östra Stadshagen;2006;1504
2250340;Hässelby Kyrka;2008;1504
3110270;Nora;2013;1504
3110330;Mörbyskogen;2014;1504
3335410;Östra Sandvik;2002;1504
3414230;Gåshaga;2011;1504
3110280;Klingsta;2005;1505
3910240;Täby centrum;2010;1505
5413001;Fisksätra sm;2014;1505
5432810;Boo gård;2008;1505
3110270;Nora;2015;1506
3610750;Fågelsången;2011;1506
3911530;Gribbylunds centrum;2002;1506
4311661;Ytterby Överby;2000;1506
4450260;Åsätra;2015;1506
5211220;Eriksberg;2012;1506
5630520;Södra Värmdö;2000;1506
6131501;Rådmansölandet;2016;1506
1410140;Gullfjärdsplan;2007;1507
2240631;Solhems Villastad Väst;2001;1507
3910380;Södra Hägernäs;2008;1507
5140711;Tullinge skog;2000;1507
5211220;Eriksberg;2008;1507
6131501;Rådmansölandet;2015;1507
6310370;Bårstabergen;2013;1507
2240631;Solhems Villastad Väst;2000;1508
2250340;Hässelby Kyrka;2003;1508
3910770;Västra Ensta;2008;1508
4133310;Västra Bollstanäs;2002;1508
5413001;Fisksätra sm;2016;1508
5423400;Solsidan;2004;1508
6321720;Östertälje;2017;1508
1110240;Norra Real;2001;1509
1410140;Gullfjärdsplan;2002;1509
1410140;Gullfjärdsplan;2005;1509
2130340;Snösätra;2001;1509
2250340;Hässelby Kyrka;2009;1509
3335410;Östra Sandvik;2001;1509
4133310;Västra Bollstanäs;2007;1509
5211220;Eriksberg;2010;1509
1010140;Stortorget;2003;1510
2110920;Karusellvägen;2000;1510
2240631;Solhems Villastad Väst;2004;1510
1010140;Stortorget;2004;1511
1410140;Gullfjärdsplan;2006;1511
3510150;Södra Ekilla;2015;1511
3610750;Fågelsången;2010;1511
6321720;Östertälje;2013;1511
1010140;Stortorget;2007;1512
1210140;Eriksberg;2004;1512
2130340;Snösätra;2009;1512
2240831;Södra Tensta,Spånga Kyrka;2015;1512
3335210;Östra Viksjö;2002;1512
3510210;Östra Norrbacka;2014;1512
3910310;Södra Viggbyholm;2004;1512
3911010;Östra Roslags-Näsby;2010;1512
5110320;Fittja gård;2015;1512
5512010;Norra Lindalen;2012;1512
6321770;Glasberga;2017;1512
2240631;Solhems Villastad Väst;2002;1513
3335410;Östra Sandvik;2008;1513
3411320;Östra Näset;2013;1513
3710141;Frösunda;2004;1513
5110320;Fittja gård;2016;1513
1230300;Hästgardet;2005;1514
5211220;Eriksberg;2014;1514
2240631;Solhems Villastad Väst;2005;1515
4122530;Carlslund;2008;1515
4440110;Ljusterö;2012;1515
3610650;Övriga Edsberg;2014;1516
3910770;Västra Ensta;2009;1516
5211220;Eriksberg;2011;1516
5511140;Skälsätra;2000;1516
6310370;Bårstabergen;2012;1516
1130170;Betlehemskyrkan;2007;1517
2240831;Södra Tensta,Spånga Kyrka;2016;1517
1130170;Betlehemskyrkan;2006;1518
1210140;Eriksberg;2007;1518
2110940;Hökmossen;2017;1518
3311110;Stäket;2004;1518
3312260;Termosvägen;2003;1518
5611170;Ösbydalen;2001;1518
3250400;Skå fd församling;2013;1519
3510501;Odensala fd församling;2011;1519
4450150;Östra Söra;2011;1519
5211220;Eriksberg;2006;1519
5423202;Saltsjöbaden centrum;2004;1519
5511140;Skälsätra;2001;1519
5512010;Norra Lindalen;2009;1519
2220830;Norra Traneberg;2003;1520
2250340;Hässelby Kyrka;2002;1520
5413001;Fisksätra sm;2013;1520
1010140;Stortorget;2005;1521
2130340;Snösätra;2008;1521
3411320;Östra Näset;2001;1521
4210420;Kragstalund;2001;1521
5211220;Eriksberg;2016;1521
5423202;Saltsjöbaden centrum;2005;1521
5423202;Saltsjöbaden centrum;2007;1521
6321720;Östertälje;2015;1521
1010140;Stortorget;2008;1522
2130340;Snösätra;2003;1522
2170230;Norra Sätra;2007;1522
3335410;Östra Sandvik;2009;1522
4210420;Kragstalund;2000;1522
4450330;Flaxenvik;2014;1522
5611170;Ösbydalen;2000;1522
5711130;Söderby;2002;1522
6125000;Roslags-Bro;2017;1522
6131501;Rådmansölandet;2017;1522
1110240;Norra Real;2002;1523
1230300;Hästgardet;2006;1523
2220100;Alvik;2017;1523
1010140;Stortorget;2006;1524
1410140;Gullfjärdsplan;2008;1524
2240831;Södra Tensta,Spånga Kyrka;2017;1524
3910240;Täby centrum;2001;1524
5140620;Tullingeberg;2014;1524
1410140;Gullfjärdsplan;2009;1525
2240831;Södra Tensta,Spånga Kyrka;2013;1525
3110610;Klockargården;2016;1525
3910770;Västra Ensta;2012;1525
5411500;Storängen;2005;1525
5413001;Fisksätra sm;2017;1525
5423202;Saltsjöbaden centrum;2006;1525
5712220;Östra Rönninge;2012;1525
1010140;Stortorget;2011;1526
1130170;Betlehemskyrkan;2001;1526
1210140;Eriksberg;2003;1526
2130340;Snösätra;2002;1526
2250340;Hässelby Kyrka;2000;1526
3335410;Östra Sandvik;2010;1526
4133310;Västra Bollstanäs;2001;1526
4440110;Ljusterö;2013;1526
3311110;Stäket;2005;1527
3413230;Södra Hersby;2013;1527
3910770;Västra Ensta;2010;1527
5423400;Solsidan;2006;1527
5711130;Söderby;2004;1527
6310370;Bårstabergen;2015;1527
1430180;Rosenlund;2015;1528
2250340;Hässelby Kyrka;2001;1528
3110280;Klingsta;2007;1528
3411320;Östra Näset;2000;1528
3610650;Övriga Edsberg;2016;1528
3710145;Norra Frösunda;2011;1528
4440110;Ljusterö;2003;1528
5512010;Norra Lindalen;2011;1528
6220520;Sorunda västra glesbygd;2000;1528
1130170;Betlehemskyrkan;2000;1529
1130170;Betlehemskyrkan;2005;1529
1210140;Eriksberg;2002;1529
1210140;Eriksberg;2006;1529
3911010;Östra Roslags-Näsby;2012;1529
4450180;Kungsängen;2000;1529
4450260;Åsätra;2017;1529
5610200;Mörtnäs;2010;1529
6141110;Södra Rimbo;2012;1529
3312260;Termosvägen;2006;1530
3510501;Odensala fd församling;2012;1530
4440110;Ljusterö;2014;1530
5110320;Fittja gård;2014;1530
5423300;Neglingeön;2003;1530
5711130;Söderby;2001;1530
2220830;Norra Traneberg;2004;1531
3510130;Tingvalla;2010;1531
3510150;Södra Ekilla;2011;1531
4122530;Carlslund;2009;1531
5340500;Glömsta;2007;1531
5423202;Saltsjöbaden centrum;2009;1531
1310170;S:t Eriks Sjukhus;2007;1532
2170230;Norra Sätra;2008;1532
3411320;Östra Näset;2016;1532
3414320;Högberga;2008;1532
3910110;Västra Näsbypark;2010;1532
3911530;Gribbylunds centrum;2000;1532
5511140;Skälsätra;2002;1532
5512010;Norra Lindalen;2010;1532
1430180;Rosenlund;2014;1533
2250340;Hässelby Kyrka;2011;1533
3335210;Östra Viksjö;2004;1533
3910240;Täby centrum;2000;1533
5140620;Tullingeberg;2011;1533
5140620;Tullingeberg;2013;1533
5413001;Fisksätra sm;2015;1533
5511120;Centrala Trollbäcken;2006;1533
5511120;Centrala Trollbäcken;2007;1533
6132501;Frötuna Ö glesbygd;2009;1533
3911530;Gribbylunds centrum;2001;1534
5140620;Tullingeberg;2016;1534
5411210;Tallbacken;2012;1534
5432810;Boo gård;2009;1534
1010140;Stortorget;2017;1535
1130170;Betlehemskyrkan;2013;1535
1320310;Östra Stadshagen;2008;1535
1320320;S:t Görans Sjukhus;2015;1535
3335210;Östra Viksjö;2003;1535
4440110;Ljusterö;2010;1535
5411210;Tallbacken;2011;1535
6141110;Södra Rimbo;2013;1535
1320310;Östra Stadshagen;2009;1536
3910770;Västra Ensta;2013;1536
4450260;Åsätra;2016;1536
5130830;Grödinge glesbygd;2002;1536
5140620;Tullingeberg;2015;1536
5211220;Eriksberg;2004;1536
5211220;Eriksberg;2005;1536
1010140;Stortorget;2016;1537
1110240;Norra Real;2003;1537
1410140;Gullfjärdsplan;2001;1537
5211220;Eriksberg;2017;1537
5411500;Storängen;2006;1537
5423400;Solsidan;2005;1537
3311110;Stäket;2007;1538
3335210;Östra Viksjö;2010;1538
3335410;Östra Sandvik;2017;1538
3414320;Högberga;2006;1538
4450340;Skärgårdsstad;2000;1538
5413001;Fisksätra sm;2012;1538
1410140;Gullfjärdsplan;2016;1539
6141110;Södra Rimbo;2014;1539
1410140;Gullfjärdsplan;2000;1540
2220830;Norra Traneberg;2001;1540
2240831;Södra Tensta,Spånga Kyrka;2012;1540
3110280;Klingsta;2008;1540
3411320;Östra Näset;2014;1540
3910770;Västra Ensta;2011;1540
4440110;Ljusterö;2005;1540
5411040;Danviken;2006;1540
6310370;Bårstabergen;2014;1540
3413230;Södra Hersby;2014;1541
4440110;Ljusterö;2015;1541
5140620;Tullingeberg;2012;1541
5320410;Länna Drevviken;2006;1541
5423300;Neglingeön;2004;1541
3411320;Östra Näset;2006;1542
3413240;Hersbyholm;2010;1542
4440110;Ljusterö;2011;1542
5511120;Centrala Trollbäcken;2008;1542
1130170;Betlehemskyrkan;2004;1543
3510150;Södra Ekilla;2017;1543
3910110;Västra Näsbypark;2001;1543
3910110;Västra Näsbypark;2003;1543
4440110;Ljusterö;2004;1543
3610750;Fågelsången;2012;1544
5423202;Saltsjöbaden centrum;2003;1544
5511140;Skälsätra;2003;1544
1010140;Stortorget;2012;1545
1130170;Betlehemskyrkan;2010;1545
2120401;Långbro V;2002;1545
2220700;Stora Mossen;2004;1545
2240621;Solhöjden;2008;1545
3335210;Östra Viksjö;2005;1545
3413240;Hersbyholm;2011;1545
3522020;Östra Sigtuna;2004;1545
5211220;Eriksberg;2002;1545
5711130;Söderby;2003;1545
2170230;Norra Sätra;2009;1546
3335410;Östra Sandvik;2016;1546
3522020;Östra Sigtuna;2003;1546
4133310;Västra Bollstanäs;2000;1546
6320550;Ragnhildsborg;2017;1546
1130170;Betlehemskyrkan;2009;1547
5130810;Uttran;2007;1547
5511140;Skälsätra;2005;1547
1010140;Stortorget;2009;1548
1010140;Stortorget;2010;1548
1320320;S:t Görans Sjukhus;2017;1548
3312260;Termosvägen;2007;1548
3414320;Högberga;2009;1548
3610650;Övriga Edsberg;2015;1548
3610650;Övriga Edsberg;2017;1548
5320410;Länna Drevviken;2007;1548
5423202;Saltsjöbaden centrum;2008;1548
5423400;Solsidan;2007;1548
1130170;Betlehemskyrkan;2002;1549
2120401;Långbro V;2003;1549
2170130;Yttre Bredäng;2016;1549
3110330;Mörbyskogen;2015;1549
3510501;Odensala fd församling;2010;1549
4210420;Kragstalund;2002;1549
4450180;Kungsängen;2001;1549
5423202;Saltsjöbaden centrum;2001;1549
2110660;Lövholmen;2015;1550
3720760;Södra Vasalund;2001;1550
5423202;Saltsjöbaden centrum;2000;1550
5711130;Söderby;2000;1550
2220830;Norra Traneberg;2002;1551
3335410;Östra Sandvik;2015;1551
6110360;Roslagsstaden;2003;1551
6110360;Roslagsstaden;2008;1551
6240550;Ösmo norra glesbygd;2012;1551
1230300;Hästgardet;2002;1552
3510150;Södra Ekilla;2014;1552
3910110;Västra Näsbypark;2006;1552
4133310;Västra Bollstanäs;2009;1552
5130810;Uttran;2010;1552
5140620;Tullingeberg;2017;1552
5712220;Östra Rönninge;2013;1552
1320320;S:t Görans Sjukhus;2013;1553
3411320;Östra Näset;2017;1553
3414320;Högberga;2007;1553
3911010;Östra Roslags-Näsby;2011;1553
4133310;Västra Bollstanäs;2008;1553
4440110;Ljusterö;2016;1553
6110360;Roslagsstaden;2004;1553
6132501;Frötuna Ö glesbygd;2010;1553
6330210;Karlhov;2017;1553
2250340;Hässelby Kyrka;2012;1554
1310170;S:t Eriks Sjukhus;2000;1555
1310170;S:t Eriks Sjukhus;2008;1555
2240621;Solhöjden;2009;1555
3413240;Hersbyholm;2012;1555
4450180;Kungsängen;2002;1555
5140711;Tullinge skog;2001;1555
2110660;Lövholmen;2014;1556
3110330;Mörbyskogen;2016;1556
3335210;Östra Viksjö;2011;1556
3610750;Fågelsången;2013;1556
3250400;Skå fd församling;2014;1557
3720760;Södra Vasalund;2008;1557
3910110;Västra Näsbypark;2002;1557
3910110;Västra Näsbypark;2005;1557
5423202;Saltsjöbaden centrum;2002;1557
5511140;Skälsätra;2004;1557
5711130;Söderby;2005;1557
1130170;Betlehemskyrkan;2008;1558
3720760;Södra Vasalund;2000;1558
3910110;Västra Näsbypark;2004;1558
6110360;Roslagsstaden;2002;1558
1140150;Centralgaraget;2000;1559
2240631;Solhems Villastad Väst;2008;1559
3335410;Östra Sandvik;2011;1559
3810824;Brotorp;2016;1560
5423400;Solsidan;2008;1560
1210210;Roslagstulls Sjukhus;2004;1561
1320320;S:t Görans Sjukhus;2014;1561
1410140;Gullfjärdsplan;2012;1561
2170230;Norra Sätra;2010;1561
3335410;Östra Sandvik;2012;1561
3411320;Östra Näset;2015;1561
3720760;Södra Vasalund;2004;1561
3910310;Södra Viggbyholm;2005;1561
6110360;Roslagsstaden;2014;1561
1130170;Betlehemskyrkan;2003;1562
2220830;Norra Traneberg;2008;1562
3720760;Södra Vasalund;2005;1562
3910110;Västra Näsbypark;2007;1562
4450150;Östra Söra;2012;1562
5130810;Uttran;2008;1562
5411210;Tallbacken;2013;1562
6141110;Södra Rimbo;2015;1562
1230350;Kampementsbacken;2005;1563
2220830;Norra Traneberg;2005;1563
3110280;Klingsta;2017;1563
3413230;Södra Hersby;2015;1563
3510150;Södra Ekilla;2012;1563
5130810;Uttran;2009;1563
2240631;Solhems Villastad Väst;2007;1564
3335210;Östra Viksjö;2006;1564
4440110;Ljusterö;2006;1564
1210140;Eriksberg;2008;1565
1230350;Kampementsbacken;2004;1565
1310130;Kungsbroplan;2009;1565
1310170;S:t Eriks Sjukhus;2014;1565
1320320;S:t Görans Sjukhus;2016;1565
2130340;Snösätra;2010;1565
5211220;Eriksberg;2003;1565
5512010;Norra Lindalen;2013;1565
1310170;S:t Eriks Sjukhus;2001;1566
3312260;Termosvägen;2008;1566
3720760;Södra Vasalund;2002;1566
4450180;Kungsängen;2003;1566
5120930;Kommunalhuset;2013;1566
5511140;Skälsätra;2006;1566
5512010;Norra Lindalen;2014;1566
2160230;Västra Farsta;2011;1567
2240831;Södra Tensta,Spånga Kyrka;2014;1567
3413240;Hersbyholm;2013;1567
4440110;Ljusterö;2009;1567
1310170;S:t Eriks Sjukhus;2009;1568
2140330;Svampvägen;2008;1568
2220830;Norra Traneberg;2006;1568
3510210;Östra Norrbacka;2015;1568
3720760;Södra Vasalund;2003;1568
3720760;Södra Vasalund;2006;1568
4440110;Ljusterö;2008;1568
1110240;Norra Real;2007;1569
4440110;Ljusterö;2007;1569
4440110;Ljusterö;2017;1569
1140150;Centralgaraget;2001;1570
1410140;Gullfjärdsplan;2011;1570
2160630;Söndagsvägen;2012;1570
3335210;Östra Viksjö;2012;1570
5512010;Norra Lindalen;2015;1570
6110360;Roslagsstaden;2000;1570
6110360;Roslagsstaden;2015;1570
6110360;Roslagsstaden;2016;1570
1410140;Gullfjärdsplan;2015;1571
2220830;Norra Traneberg;2009;1571
